Left Image Set;Right Image Set;Stimulus;Item;model_id;Response;Correct response;Correct
MC_p039_3_vertical_left.png;MC_p039_3_vertical_right.png;stim_p039_3_3_vertical.png;39;Gemini;Neither;Neither;1
MC_p039_4_horizontal_left.png;MC_p039_4_horizontal_right.png;stim_p039_4_3_horizontal.png;39;Gemini;Neither;Neither;1
MC_p039_4_vertical_left.png;MC_p039_4_vertical_right.png;stim_p039_4_3_vertical.png;39;Gemini;Neither;Neither;1
MC_p039_6_horizontal_left.png;MC_p039_6_horizontal_right.png;stim_p039_6_3_horizontal.png;39;Gemini;Neither;Neither;1
MC_p039_6_none_left.png;MC_p039_6_none_right.png;stim_p039_6_3_none.png;39;Gemini;Neither;Neither;1
MC_p039_6_vertical_left.png;MC_p039_6_vertical_right.png;stim_p039_6_3_vertical.png;39;Gemini;Neither;Neither;1
MC_p039_7_horizontal_left.png;MC_p039_7_horizontal_right.png;stim_p039_7_3_horizontal.png;39;Gemini;Neither;Neither;1
MC_p039_7_vertical_left.png;MC_p039_7_vertical_right.png;stim_p039_7_3_vertical.png;39;Gemini;Neither;Neither;1
MC_p039_8_vertical_left.png;MC_p039_8_vertical_right.png;stim_p039_8_3_vertical.png;39;Gemini;Neither;Neither;1
MC_p03_2_horizontal_left.png;MC_p03_2_horizontal_right.png;stim_p03_2_3_horizontal.png;3;Gemini;Neither;Neither;1
MC_p03_3_horizontal_left.png;MC_p03_3_horizontal_right.png;stim_p03_3_3_horizontal.png;3;Gemini;Neither;Neither;1
MC_p03_3_none_left.png;MC_p03_3_none_right.png;stim_p03_3_3_none.png;3;Gemini;Neither;Neither;1
MC_p03_4_horizontal_left.png;MC_p03_4_horizontal_right.png;stim_p03_4_3_horizontal.png;3;Gemini;Neither;Neither;1
MC_p03_4_none_left.png;MC_p03_4_none_right.png;stim_p03_4_3_none.png;3;Gemini;Neither;Neither;1
MC_p03_7_horizontal_left.png;MC_p03_7_horizontal_right.png;stim_p03_7_3_horizontal.png;3;Gemini;Neither;Neither;1
MC_p03_8_horizontal_left.png;MC_p03_8_horizontal_right.png;stim_p03_8_3_horizontal.png;3;Gemini;Neither;Neither;1
MC_p03_8_none_left.png;MC_p03_8_none_right.png;stim_p03_8_3_none.png;3;Gemini;Neither;Neither;1
MC_p048_2_none_left.png;MC_p048_2_none_right.png;stim_p048_2_1_none.png;48;Gemini;Neither;A;0
MC_p048_2_vertical_left.png;MC_p048_2_vertical_right.png;stim_p048_2_1_vertical.png;48;Gemini;Neither;A;0
MC_p048_2_vertical_left.png;MC_p048_2_vertical_right.png;stim_p048_2_3_vertical.png;48;Gemini;Neither;Neither;1
MC_p048_4_horizontal_left.png;MC_p048_4_horizontal_right.png;stim_p048_4_3_horizontal.png;48;Gemini;Neither;Neither;1
MC_p048_4_none_left.png;MC_p048_4_none_right.png;stim_p048_4_1_none.png;48;Gemini;Neither;A;0
MC_p048_4_vertical_left.png;MC_p048_4_vertical_right.png;stim_p048_4_2_vertical.png;48;Gemini;Neither;B;0
MC_p048_4_vertical_left.png;MC_p048_4_vertical_right.png;stim_p048_4_3_vertical.png;48;Gemini;Neither;Neither;1
MC_p048_5_none_left.png;MC_p048_5_none_right.png;stim_p048_5_2_none.png;48;Gemini;Neither;B;0
MC_p048_5_vertical_left.png;MC_p048_5_vertical_right.png;stim_p048_5_2_vertical.png;48;Gemini;Neither;B;0
MC_p048_8_vertical_left.png;MC_p048_8_vertical_right.png;stim_p048_8_2_vertical.png;48;Gemini;Neither;B;0
MC_p06_1_horizontal_left.png;MC_p06_1_horizontal_right.png;stim_p06_1_3_horizontal.png;6;Gemini;Neither;Neither;1
MC_p06_1_none_left.png;MC_p06_1_none_right.png;stim_p06_1_3_none.png;6;Gemini;Neither;Neither;1
MC_p06_1_vertical_left.png;MC_p06_1_vertical_right.png;stim_p06_1_3_vertical.png;6;Gemini;Neither;Neither;1
MC_p06_2_horizontal_left.png;MC_p06_2_horizontal_right.png;stim_p06_2_3_horizontal.png;6;Gemini;Neither;Neither;1
MC_p06_2_vertical_left.png;MC_p06_2_vertical_right.png;stim_p06_2_3_vertical.png;6;Gemini;Neither;Neither;1
MC_p06_3_horizontal_left.png;MC_p06_3_horizontal_right.png;stim_p06_3_3_horizontal.png;6;Gemini;Neither;Neither;1
MC_p06_3_none_left.png;MC_p06_3_none_right.png;stim_p06_3_3_none.png;6;Gemini;Neither;Neither;1
MC_p06_3_vertical_left.png;MC_p06_3_vertical_right.png;stim_p06_3_3_vertical.png;6;Gemini;Neither;Neither;1
MC_p06_4_horizontal_left.png;MC_p06_4_horizontal_right.png;stim_p06_4_3_horizontal.png;6;Gemini;Neither;Neither;1
MC_p06_4_vertical_left.png;MC_p06_4_vertical_right.png;stim_p06_4_3_vertical.png;6;Gemini;Neither;Neither;1
MC_p06_5_horizontal_left.png;MC_p06_5_horizontal_right.png;stim_p06_5_3_horizontal.png;6;Gemini;Neither;Neither;1
MC_p06_5_none_left.png;MC_p06_5_none_right.png;stim_p06_5_2_none.png;6;Gemini;Neither;B;0
MC_p06_5_none_left.png;MC_p06_5_none_right.png;stim_p06_5_3_none.png;6;Gemini;Neither;Neither;1
MC_p06_5_vertical_left.png;MC_p06_5_vertical_right.png;stim_p06_5_3_vertical.png;6;Gemini;Neither;Neither;1
MC_p06_6_horizontal_left.png;MC_p06_6_horizontal_right.png;stim_p06_6_3_horizontal.png;6;Gemini;Neither;Neither;1
MC_p06_6_vertical_left.png;MC_p06_6_vertical_right.png;stim_p06_6_3_vertical.png;6;Gemini;Neither;Neither;1
MC_p06_7_horizontal_left.png;MC_p06_7_horizontal_right.png;stim_p06_7_3_horizontal.png;6;Gemini;Neither;Neither;1
MC_p06_7_none_left.png;MC_p06_7_none_right.png;stim_p06_7_3_none.png;6;Gemini;Neither;Neither;1
MC_p06_7_vertical_left.png;MC_p06_7_vertical_right.png;stim_p06_7_3_vertical.png;6;Gemini;Neither;Neither;1
MC_p06_8_horizontal_left.png;MC_p06_8_horizontal_right.png;stim_p06_8_3_horizontal.png;6;Gemini;Neither;Neither;1
MC_p06_8_none_left.png;MC_p06_8_none_right.png;stim_p06_8_3_none.png;6;Gemini;Neither;Neither;1
MC_p06_8_vertical_left.png;MC_p06_8_vertical_right.png;stim_p06_8_3_vertical.png;6;Gemini;Neither;Neither;1
MC_p08_1_horizontal_left.png;MC_p08_1_horizontal_right.png;stim_p08_1_3_horizontal.png;8;Gemini;Neither;Neither;1
MC_p08_1_none_left.png;MC_p08_1_none_right.png;stim_p08_1_3_none.png;8;Gemini;Neither;Neither;1
MC_p08_1_vertical_left.png;MC_p08_1_vertical_right.png;stim_p08_1_3_vertical.png;8;Gemini;Neither;Neither;1
MC_p08_2_horizontal_left.png;MC_p08_2_horizontal_right.png;stim_p08_2_3_horizontal.png;8;Gemini;Neither;Neither;1
MC_p08_2_vertical_left.png;MC_p08_2_vertical_right.png;stim_p08_2_3_vertical.png;8;Gemini;Neither;Neither;1
MC_p08_4_horizontal_left.png;MC_p08_4_horizontal_right.png;stim_p08_4_3_horizontal.png;8;Gemini;Neither;Neither;1
MC_p08_8_horizontal_left.png;MC_p08_8_horizontal_right.png;stim_p08_8_3_horizontal.png;8;Gemini;Neither;Neither;1
MC_p08_8_vertical_left.png;MC_p08_8_vertical_right.png;stim_p08_8_3_vertical.png;8;Gemini;Neither;Neither;1
MC_p09_6_vertical_left.png;MC_p09_6_vertical_right.png;stim_p09_6_1_vertical.png;9;Gemini;Neither;A;0
p010_1_2_horizontal.png;;;10;LLaVA;Neither;B;0
p010_1_2_none.png;;;10;LLaVA;Neither;B;0
p010_1_3_horizontal.png;;;10;LLaVA;Neither;Neither;1
p010_1_3_none.png;;;10;LLaVA;Neither;Neither;1
p010_1_3_vertical.png;;;10;LLaVA;Neither;Neither;1
p010_2_2_horizontal.png;;;10;LLaVA;Neither;B;0
p010_2_2_none.png;;;10;LLaVA;Neither;B;0
p010_2_2_vertical.png;;;10;LLaVA;Neither;B;0
p010_2_3_vertical.png;;;10;LLaVA;Neither;Neither;1
p010_3_1_horizontal.png;;;10;LLaVA;Neither;A;0
p010_3_2_horizontal.png;;;10;LLaVA;Neither;B;0
p010_3_2_none.png;;;10;LLaVA;Neither;B;0
p010_3_2_vertical.png;;;10;LLaVA;Neither;B;0
p010_3_3_horizontal.png;;;10;LLaVA;Neither;Neither;1
p010_3_3_none.png;;;10;LLaVA;Neither;Neither;1
p010_3_3_vertical.png;;;10;LLaVA;Neither;Neither;1
p010_4_1_vertical.png;;;10;LLaVA;Neither;A;0
p010_4_2_horizontal.png;;;10;LLaVA;Neither;B;0
p010_4_2_vertical.png;;;10;LLaVA;Neither;B;0
p010_4_3_horizontal.png;;;10;LLaVA;Neither;Neither;1
p010_4_3_none.png;;;10;LLaVA;Neither;Neither;1
p010_4_3_vertical.png;;;10;LLaVA;Neither;Neither;1
p010_5_2_horizontal.png;;;10;LLaVA;Neither;B;0
p010_5_2_none.png;;;10;LLaVA;Neither;B;0
p010_5_2_vertical.png;;;10;LLaVA;Neither;B;0
p010_5_3_none.png;;;10;LLaVA;Neither;Neither;1
p010_5_3_vertical.png;;;10;LLaVA;Neither;Neither;1
p010_6_1_vertical.png;;;10;LLaVA;Neither;A;0
p010_6_3_horizontal.png;;;10;LLaVA;Neither;Neither;1
p010_6_3_none.png;;;10;LLaVA;Neither;Neither;1
p010_6_3_vertical.png;;;10;LLaVA;Neither;Neither;1
p010_7_1_horizontal.png;;;10;LLaVA;Neither;A;0
p010_7_1_none.png;;;10;LLaVA;Neither;A;0
p010_7_2_horizontal.png;;;10;LLaVA;Neither;B;0
p010_7_2_none.png;;;10;LLaVA;Neither;B;0
p010_7_2_vertical.png;;;10;LLaVA;Neither;B;0
p010_7_3_horizontal.png;;;10;LLaVA;Neither;Neither;1
p010_7_3_none.png;;;10;LLaVA;Neither;Neither;1
p010_7_3_vertical.png;;;10;LLaVA;Neither;Neither;1
p010_8_1_horizontal.png;;;10;LLaVA;Neither;A;0
p010_8_1_none.png;;;10;LLaVA;Neither;A;0
p010_8_1_vertical.png;;;10;LLaVA;Neither;A;0
p010_8_2_none.png;;;10;LLaVA;Neither;B;0
p010_8_2_vertical.png;;;10;LLaVA;Neither;B;0
p010_8_3_vertical.png;;;10;LLaVA;Neither;Neither;1
p02_1_1_horizontal.png;;;2;LLaVA;Neither;A;0
p02_1_2_horizontal.png;;;2;LLaVA;Neither;B;0
p02_1_3_horizontal.png;;;2;LLaVA;Neither;Neither;1
p02_1_3_none.png;;;2;LLaVA;Neither;Neither;1
p02_2_1_horizontal.png;;;2;LLaVA;Neither;A;0
p02_2_1_vertical.png;;;2;LLaVA;Neither;A;0
p02_2_2_horizontal.png;;;2;LLaVA;Neither;B;0
p02_2_2_none.png;;;2;LLaVA;Neither;B;0
p02_2_2_vertical.png;;;2;LLaVA;Neither;B;0
p02_2_3_horizontal.png;;;2;LLaVA;Neither;Neither;1
p02_2_3_none.png;;;2;LLaVA;Neither;Neither;1
p02_2_3_vertical.png;;;2;LLaVA;Neither;Neither;1
p02_3_1_vertical.png;;;2;LLaVA;Neither;A;0
p02_3_2_horizontal.png;;;2;LLaVA;Neither;B;0
p02_3_2_none.png;;;2;LLaVA;Neither;B;0
p02_3_2_vertical.png;;;2;LLaVA;Neither;B;0
p02_3_3_horizontal.png;;;2;LLaVA;Neither;Neither;1
p02_3_3_vertical.png;;;2;LLaVA;Neither;Neither;1
p02_4_1_none.png;;;2;LLaVA;Neither;A;0
p02_5_1_horizontal.png;;;2;LLaVA;Neither;A;0
p02_5_1_vertical.png;;;2;LLaVA;Neither;A;0
p02_5_3_none.png;;;2;LLaVA;Neither;Neither;1
p02_6_1_none.png;;;2;LLaVA;Neither;A;0
p02_6_1_vertical.png;;;2;LLaVA;Neither;A;0
p02_6_2_horizontal.png;;;2;LLaVA;Neither;B;0
p02_6_2_none.png;;;2;LLaVA;Neither;B;0
p02_6_2_vertical.png;;;2;LLaVA;Neither;B;0
p02_6_3_horizontal.png;;;2;LLaVA;Neither;Neither;1
p02_6_3_none.png;;;2;LLaVA;Neither;Neither;1
p02_6_3_vertical.png;;;2;LLaVA;Neither;Neither;1
p02_7_1_horizontal.png;;;2;LLaVA;Neither;A;0
p02_7_1_none.png;;;2;LLaVA;Neither;A;0
p02_7_1_vertical.png;;;2;LLaVA;Neither;A;0
p02_7_2_horizontal.png;;;2;LLaVA;Neither;B;0
p02_7_2_none.png;;;2;LLaVA;Neither;B;0
p02_7_2_vertical.png;;;2;LLaVA;Neither;B;0
p02_7_3_horizontal.png;;;2;LLaVA;Neither;Neither;1
p02_7_3_none.png;;;2;LLaVA;Neither;Neither;1
p02_7_3_vertical.png;;;2;LLaVA;Neither;Neither;1
p02_8_1_horizontal.png;;;2;LLaVA;Neither;A;0
p02_8_3_horizontal.png;;;2;LLaVA;Neither;Neither;1
p02_8_3_none.png;;;2;LLaVA;Neither;Neither;1
p02_8_3_vertical.png;;;2;LLaVA;Neither;Neither;1
p023_1_1_vertical.png;;;23;LLaVA;Neither;A;0
p023_1_2_none.png;;;23;LLaVA;Neither;B;0
p023_1_2_vertical.png;;;23;LLaVA;Neither;B;0
p023_1_3_horizontal.png;;;23;LLaVA;Neither;Neither;1
p023_1_3_none.png;;;23;LLaVA;Neither;Neither;1
p023_1_3_vertical.png;;;23;LLaVA;Neither;Neither;1
p023_2_2_vertical.png;;;23;LLaVA;Neither;B;0
p023_2_3_horizontal.png;;;23;LLaVA;Neither;Neither;1
p023_2_3_none.png;;;23;LLaVA;Neither;Neither;1
p023_2_3_vertical.png;;;23;LLaVA;Neither;Neither;1
p023_3_1_horizontal.png;;;23;LLaVA;Neither;A;0
p023_3_1_none.png;;;23;LLaVA;Neither;A;0
p023_3_2_horizontal.png;;;23;LLaVA;Neither;B;0
p023_3_2_vertical.png;;;23;LLaVA;Neither;B;0
p023_3_3_horizontal.png;;;23;LLaVA;Neither;Neither;1
p023_3_3_none.png;;;23;LLaVA;Neither;Neither;1
p023_3_3_vertical.png;;;23;LLaVA;Neither;Neither;1
p023_4_1_none.png;;;23;LLaVA;Neither;A;0
p023_4_3_horizontal.png;;;23;LLaVA;Neither;Neither;1
p023_4_3_none.png;;;23;LLaVA;Neither;Neither;1
p023_4_3_vertical.png;;;23;LLaVA;Neither;Neither;1
p023_5_1_horizontal.png;;;23;LLaVA;Neither;A;0
p023_5_1_vertical.png;;;23;LLaVA;Neither;A;0
p023_5_2_vertical.png;;;23;LLaVA;Neither;B;0
p023_5_3_horizontal.png;;;23;LLaVA;Neither;Neither;1
p023_5_3_none.png;;;23;LLaVA;Neither;Neither;1
p023_5_3_vertical.png;;;23;LLaVA;Neither;Neither;1
p023_6_1_horizontal.png;;;23;LLaVA;Neither;A;0
p023_6_1_none.png;;;23;LLaVA;Neither;A;0
p023_6_2_none.png;;;23;LLaVA;Neither;B;0
p023_6_2_vertical.png;;;23;LLaVA;Neither;B;0
p023_6_3_horizontal.png;;;23;LLaVA;Neither;Neither;1
p023_6_3_none.png;;;23;LLaVA;Neither;Neither;1
p023_6_3_vertical.png;;;23;LLaVA;Neither;Neither;1
p023_7_2_none.png;;;23;LLaVA;Neither;B;0
p023_7_2_vertical.png;;;23;LLaVA;Neither;B;0
p023_7_3_horizontal.png;;;23;LLaVA;Neither;Neither;1
p023_7_3_vertical.png;;;23;LLaVA;Neither;Neither;1
p023_8_2_horizontal.png;;;23;LLaVA;Neither;B;0
p023_8_2_none.png;;;23;LLaVA;Neither;B;0
p023_8_2_vertical.png;;;23;LLaVA;Neither;B;0
p023_8_3_vertical.png;;;23;LLaVA;Neither;Neither;1
p025_1_1_horizontal.png;;;25;LLaVA;Neither;A;0
p025_1_1_none.png;;;25;LLaVA;Neither;A;0
p025_1_1_vertical.png;;;25;LLaVA;Neither;A;0
p025_1_2_horizontal.png;;;25;LLaVA;Neither;B;0
p025_1_2_none.png;;;25;LLaVA;Neither;B;0
p025_1_2_vertical.png;;;25;LLaVA;Neither;B;0
p025_1_3_horizontal.png;;;25;LLaVA;Neither;Neither;1
p025_1_3_none.png;;;25;LLaVA;Neither;Neither;1
p025_1_3_vertical.png;;;25;LLaVA;Neither;Neither;1
p025_2_1_horizontal.png;;;25;LLaVA;Neither;A;0
p025_2_1_none.png;;;25;LLaVA;Neither;A;0
p025_2_1_vertical.png;;;25;LLaVA;Neither;A;0
p025_2_2_horizontal.png;;;25;LLaVA;Neither;B;0
p025_2_2_none.png;;;25;LLaVA;Neither;B;0
p025_2_2_vertical.png;;;25;LLaVA;Neither;B;0
p025_2_3_horizontal.png;;;25;LLaVA;Neither;Neither;1
p025_2_3_none.png;;;25;LLaVA;Neither;Neither;1
p025_2_3_vertical.png;;;25;LLaVA;Neither;Neither;1
p025_3_1_horizontal.png;;;25;LLaVA;Neither;A;0
p025_3_1_none.png;;;25;LLaVA;Neither;A;0
p025_3_1_vertical.png;;;25;LLaVA;Neither;A;0
p025_3_2_horizontal.png;;;25;LLaVA;Neither;B;0
p025_3_2_none.png;;;25;LLaVA;Neither;B;0
p025_3_2_vertical.png;;;25;LLaVA;Neither;B;0
p025_3_3_horizontal.png;;;25;LLaVA;Neither;Neither;1
p025_3_3_none.png;;;25;LLaVA;Neither;Neither;1
p025_3_3_vertical.png;;;25;LLaVA;Neither;Neither;1
p025_4_1_horizontal.png;;;25;LLaVA;Neither;A;0
p025_4_1_none.png;;;25;LLaVA;Neither;A;0
p025_4_1_vertical.png;;;25;LLaVA;Neither;A;0
p025_4_2_horizontal.png;;;25;LLaVA;Neither;B;0
p025_4_2_none.png;;;25;LLaVA;Neither;B;0
p025_4_2_vertical.png;;;25;LLaVA;Neither;B;0
p025_4_3_horizontal.png;;;25;LLaVA;Neither;Neither;1
p025_4_3_none.png;;;25;LLaVA;Neither;Neither;1
p025_4_3_vertical.png;;;25;LLaVA;Neither;Neither;1
p025_5_1_horizontal.png;;;25;LLaVA;Neither;A;0
p025_5_1_none.png;;;25;LLaVA;Neither;A;0
p025_5_1_vertical.png;;;25;LLaVA;Neither;A;0
p025_5_2_horizontal.png;;;25;LLaVA;Neither;B;0
p025_5_2_none.png;;;25;LLaVA;Neither;B;0
p025_5_2_vertical.png;;;25;LLaVA;Neither;B;0
p025_5_3_horizontal.png;;;25;LLaVA;Neither;Neither;1
p025_5_3_none.png;;;25;LLaVA;Neither;Neither;1
p025_5_3_vertical.png;;;25;LLaVA;Neither;Neither;1
p025_6_1_horizontal.png;;;25;LLaVA;Neither;A;0
p025_6_1_none.png;;;25;LLaVA;Neither;A;0
p025_6_1_vertical.png;;;25;LLaVA;Neither;A;0
p025_6_2_horizontal.png;;;25;LLaVA;Neither;B;0
p025_6_2_none.png;;;25;LLaVA;Neither;B;0
p025_6_2_vertical.png;;;25;LLaVA;Neither;B;0
p025_6_3_horizontal.png;;;25;LLaVA;Neither;Neither;1
p025_6_3_none.png;;;25;LLaVA;Neither;Neither;1
p025_6_3_vertical.png;;;25;LLaVA;Neither;Neither;1
p025_7_1_horizontal.png;;;25;LLaVA;Neither;A;0
p025_7_1_none.png;;;25;LLaVA;Neither;A;0
p025_7_1_vertical.png;;;25;LLaVA;Neither;A;0
p025_7_2_horizontal.png;;;25;LLaVA;Neither;B;0
p025_7_2_none.png;;;25;LLaVA;Neither;B;0
p025_7_2_vertical.png;;;25;LLaVA;Neither;B;0
p025_7_3_horizontal.png;;;25;LLaVA;Neither;Neither;1
p025_7_3_none.png;;;25;LLaVA;Neither;Neither;1
p025_7_3_vertical.png;;;25;LLaVA;Neither;Neither;1
p025_8_1_horizontal.png;;;25;LLaVA;Neither;A;0
p025_8_1_none.png;;;25;LLaVA;Neither;A;0
p025_8_1_vertical.png;;;25;LLaVA;Neither;A;0
p025_8_2_horizontal.png;;;25;LLaVA;Neither;B;0
p025_8_2_none.png;;;25;LLaVA;Neither;B;0
p025_8_2_vertical.png;;;25;LLaVA;Neither;B;0
p025_8_3_horizontal.png;;;25;LLaVA;Neither;Neither;1
p025_8_3_none.png;;;25;LLaVA;Neither;Neither;1
p025_8_3_vertical.png;;;25;LLaVA;Neither;Neither;1
p03_1_1_none.png;;;3;LLaVA;Neither;A;0
p03_1_1_vertical.png;;;3;LLaVA;Neither;A;0
p03_1_2_horizontal.png;;;3;LLaVA;Neither;B;0
p03_1_2_none.png;;;3;LLaVA;Neither;B;0
p03_1_2_vertical.png;;;3;LLaVA;Neither;B;0
p03_1_3_horizontal.png;;;3;LLaVA;Neither;Neither;1
p03_1_3_none.png;;;3;LLaVA;Neither;Neither;1
p03_1_3_vertical.png;;;3;LLaVA;Neither;Neither;1
p03_2_1_vertical.png;;;3;LLaVA;Neither;A;0
p03_2_2_horizontal.png;;;3;LLaVA;Neither;B;0
p03_2_2_none.png;;;3;LLaVA;Neither;B;0
p03_2_3_horizontal.png;;;3;LLaVA;Neither;Neither;1
p03_2_3_none.png;;;3;LLaVA;Neither;Neither;1
p03_2_3_vertical.png;;;3;LLaVA;Neither;Neither;1
p03_3_1_horizontal.png;;;3;LLaVA;Neither;A;0
p03_3_1_none.png;;;3;LLaVA;Neither;A;0
p03_3_1_vertical.png;;;3;LLaVA;Neither;A;0
p03_3_2_none.png;;;3;LLaVA;Neither;B;0
p03_3_2_vertical.png;;;3;LLaVA;Neither;B;0
p03_3_3_horizontal.png;;;3;LLaVA;Neither;Neither;1
p03_3_3_vertical.png;;;3;LLaVA;Neither;Neither;1
p03_4_1_horizontal.png;;;3;LLaVA;Neither;A;0
p03_4_1_none.png;;;3;LLaVA;Neither;A;0
p03_4_2_none.png;;;3;LLaVA;Neither;B;0
p03_4_2_vertical.png;;;3;LLaVA;Neither;B;0
p03_4_3_horizontal.png;;;3;LLaVA;Neither;Neither;1
p03_4_3_none.png;;;3;LLaVA;Neither;Neither;1
p03_4_3_vertical.png;;;3;LLaVA;Neither;Neither;1
p03_5_3_horizontal.png;;;3;LLaVA;Neither;Neither;1
p03_5_3_none.png;;;3;LLaVA;Neither;Neither;1
p03_5_3_vertical.png;;;3;LLaVA;Neither;Neither;1
p03_6_1_none.png;;;3;LLaVA;Neither;A;0
p03_6_1_vertical.png;;;3;LLaVA;Neither;A;0
p03_6_2_horizontal.png;;;3;LLaVA;Neither;B;0
p03_6_2_none.png;;;3;LLaVA;Neither;B;0
p03_6_2_vertical.png;;;3;LLaVA;Neither;B;0
p03_6_3_none.png;;;3;LLaVA;Neither;Neither;1
p03_6_3_vertical.png;;;3;LLaVA;Neither;Neither;1
p03_7_1_horizontal.png;;;3;LLaVA;Neither;A;0
p03_7_1_none.png;;;3;LLaVA;Neither;A;0
p03_7_1_vertical.png;;;3;LLaVA;Neither;A;0
p03_7_2_horizontal.png;;;3;LLaVA;Neither;B;0
p03_7_2_none.png;;;3;LLaVA;Neither;B;0
p03_7_2_vertical.png;;;3;LLaVA;Neither;B;0
p03_7_3_horizontal.png;;;3;LLaVA;Neither;Neither;1
p03_7_3_vertical.png;;;3;LLaVA;Neither;Neither;1
p03_8_1_horizontal.png;;;3;LLaVA;Neither;A;0
p03_8_1_none.png;;;3;LLaVA;Neither;A;0
p03_8_2_vertical.png;;;3;LLaVA;Neither;B;0
p03_8_3_horizontal.png;;;3;LLaVA;Neither;Neither;1
p03_8_3_none.png;;;3;LLaVA;Neither;Neither;1
p03_8_3_vertical.png;;;3;LLaVA;Neither;Neither;1
p034_1_2_horizontal.png;;;34;LLaVA;Neither;B;0
p034_1_2_vertical.png;;;34;LLaVA;Neither;B;0
p034_2_1_horizontal.png;;;34;LLaVA;Neither;A;0
p034_2_2_none.png;;;34;LLaVA;Neither;B;0
p034_2_2_vertical.png;;;34;LLaVA;Neither;B;0
p034_3_1_horizontal.png;;;34;LLaVA;Neither;A;0
p034_3_2_none.png;;;34;LLaVA;Neither;B;0
p034_3_2_vertical.png;;;34;LLaVA;Neither;B;0
p034_4_2_none.png;;;34;LLaVA;Neither;B;0
p034_4_2_vertical.png;;;34;LLaVA;Neither;B;0
p034_5_1_horizontal.png;;;34;LLaVA;Neither;A;0
p034_5_1_none.png;;;34;LLaVA;Neither;A;0
p034_5_1_vertical.png;;;34;LLaVA;Neither;A;0
p034_5_3_none.png;;;34;LLaVA;Neither;Neither;1
p034_5_3_vertical.png;;;34;LLaVA;Neither;Neither;1
p034_6_2_horizontal.png;;;34;LLaVA;Neither;B;0
p034_6_2_none.png;;;34;LLaVA;Neither;B;0
p034_6_2_vertical.png;;;34;LLaVA;Neither;B;0
p034_6_3_horizontal.png;;;34;LLaVA;Neither;Neither;1
p034_6_3_none.png;;;34;LLaVA;Neither;Neither;1
p034_6_3_vertical.png;;;34;LLaVA;Neither;Neither;1
p034_7_1_horizontal.png;;;34;LLaVA;Neither;A;0
p034_7_1_none.png;;;34;LLaVA;Neither;A;0
p034_7_1_vertical.png;;;34;LLaVA;Neither;A;0
p034_7_3_horizontal.png;;;34;LLaVA;Neither;Neither;1
p034_8_1_horizontal.png;;;34;LLaVA;Neither;A;0
p034_8_1_none.png;;;34;LLaVA;Neither;A;0
p034_8_2_horizontal.png;;;34;LLaVA;Neither;B;0
p034_8_2_none.png;;;34;LLaVA;Neither;B;0
p034_8_2_vertical.png;;;34;LLaVA;Neither;B;0
p034_8_3_none.png;;;34;LLaVA;Neither;Neither;1
p034_8_3_vertical.png;;;34;LLaVA;Neither;Neither;1
p035_1_1_none.png;;;35;LLaVA;Neither;A;0
p035_1_2_horizontal.png;;;35;LLaVA;Neither;B;0
p035_1_2_none.png;;;35;LLaVA;Neither;B;0
p035_2_1_horizontal.png;;;35;LLaVA;Neither;A;0
p035_2_1_none.png;;;35;LLaVA;Neither;A;0
p035_2_2_horizontal.png;;;35;LLaVA;Neither;B;0
p035_2_2_none.png;;;35;LLaVA;Neither;B;0
p035_2_3_horizontal.png;;;35;LLaVA;Neither;Neither;1
p035_2_3_none.png;;;35;LLaVA;Neither;Neither;1
p035_3_1_horizontal.png;;;35;LLaVA;Neither;A;0
p035_3_1_none.png;;;35;LLaVA;Neither;A;0
p035_3_1_vertical.png;;;35;LLaVA;Neither;A;0
p035_3_2_none.png;;;35;LLaVA;Neither;B;0
p035_3_2_vertical.png;;;35;LLaVA;Neither;B;0
p035_3_3_vertical.png;;;35;LLaVA;Neither;Neither;1
p035_4_1_horizontal.png;;;35;LLaVA;Neither;A;0
p035_4_1_none.png;;;35;LLaVA;Neither;A;0
p035_4_1_vertical.png;;;35;LLaVA;Neither;A;0
p035_4_2_horizontal.png;;;35;LLaVA;Neither;B;0
p035_4_2_vertical.png;;;35;LLaVA;Neither;B;0
p035_4_3_horizontal.png;;;35;LLaVA;Neither;Neither;1
p035_4_3_none.png;;;35;LLaVA;Neither;Neither;1
p035_4_3_vertical.png;;;35;LLaVA;Neither;Neither;1
p035_5_1_horizontal.png;;;35;LLaVA;Neither;A;0
p035_5_1_none.png;;;35;LLaVA;Neither;A;0
p035_5_1_vertical.png;;;35;LLaVA;Neither;A;0
p035_5_3_horizontal.png;;;35;LLaVA;Neither;Neither;1
p035_5_3_vertical.png;;;35;LLaVA;Neither;Neither;1
p035_6_2_none.png;;;35;LLaVA;Neither;B;0
p035_6_3_horizontal.png;;;35;LLaVA;Neither;Neither;1
p035_6_3_none.png;;;35;LLaVA;Neither;Neither;1
p035_6_3_vertical.png;;;35;LLaVA;Neither;Neither;1
p035_7_1_horizontal.png;;;35;LLaVA;Neither;A;0
p035_7_3_horizontal.png;;;35;LLaVA;Neither;Neither;1
p035_7_3_none.png;;;35;LLaVA;Neither;Neither;1
p035_7_3_vertical.png;;;35;LLaVA;Neither;Neither;1
p035_8_1_horizontal.png;;;35;LLaVA;Neither;A;0
p035_8_1_none.png;;;35;LLaVA;Neither;A;0
p035_8_1_vertical.png;;;35;LLaVA;Neither;A;0
